backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
204,beautiful glitter hard enamel pins inspired by the starry night sky,Illustration,the United States,Jemma M. Young,1000.0,"Orem, UT",Constellations: An Enamel Pin Collection,9073.0,constellations 1,True,False,successful,https://www.kickstarter.com/projects/jemmamyoung/constellations-1?ref=discovery_category_newest,9073.0,33,24,24
51,with your help i will create some of my largest and most exciting works yet ending in a summers culmination art show,Painting,the United States,Josephine Rice,2500.0,"Seattle, WA",Whimsy Maker's Art Show - Summer Extravaganza,3005.33,whimsy makers art show summer extravaganza,True,True,successful,https://www.kickstarter.com/projects/758164643/whimsy-makers-art-show-summer-extravaganza?ref=discovery_category_newest,3005.33,21,30,30
171,bringing the goddess mazu to burning man 2015 a temple of interactive fire art fortune telling fireworks and performance,Installations,the United States,MAZU team,10000.0,"Black Rock City, NV",MAZU - Goddess of the Empty Sea - Burning Man 2015,11482.0,mazu goddess of the empty sea burning man 2015,True,False,successful,https://www.kickstarter.com/projects/1402510693/mazu-goddess-of-the-empty-sea-burning-man-2015?ref=discovery_category_newest,11482.0,3,24,24
31,this project will help abad chicago purchase music and training equipment to allow the school to get its programming off the ground,Performance Art,the United States,Graduada Sucurí,1500.0,"Chicago, IL",Music of the Bateria:  A Project for ABADÁ-Capoeira Chicago,2671.0,music of the bateria a project for abada capoeira,True,False,successful,https://www.kickstarter.com/projects/1265198647/music-of-the-bateria-a-project-for-abada-capoeira?ref=discovery_category_newest,2671.0,5,30,30
173,peace  quiet is a civic dialogue station in times square where veterans and civilians can engage in poignant conversation,Public Art,the United States,Matter Practice,15000.0,"Manhattan, NY",Peace & Quiet Dialogue Station,16587.0,peace and quiet dialogue station,True,True,successful,https://www.kickstarter.com/projects/355820590/peace-and-quiet-dialogue-station?ref=discovery_category_newest,16587.0,53,20,20
10,we are still watching reaches out of the shadow to ask what happen to the dream  do not repeat the past,Conceptual Art,the United States,Louise Cutler,4800.0,"Fort Collins, CO","""We Are Still Watching "" The Exhibit part 1",498.0,we are still watching the exhibit part 1,False,False,failed,https://www.kickstarter.com/projects/1367816411/we-are-still-watching-the-exhibit-part-1?ref=discovery_category_newest,498.0,14,32,32
48,supernatural postapocalyptic comic set in the pacific northwest,Graphic Novels,the United States,"Mountaineer West Productions, LLC",500.0,"Seattle, WA",The Book of Jessica Issue 4 AND Graphic Novel.,983.0,the book of jessica issue 4 and graphic novel,True,False,successful,https://www.kickstarter.com/projects/boj3/the-book-of-jessica-issue-4-and-graphic-novel?ref=discovery_category_newest,983.0,16,30,30
51,100 tiny paintings of 50 different homes you get original artwork of your home and i put a companion piece in an exhibit virtual neighborhood,Painting,the United States,Kate Townley Smith,2692.0,"Chattanooga, TN",100 Tiny Home Paintings,3278.0,100 tiny home paintings,True,False,successful,https://www.kickstarter.com/projects/597013551/100-tiny-home-paintings?ref=discovery_category_newest,3278.0,1,42,42
69,phase 2 a monthlong selfguided artist/writer residency in the mojave desert  collaborative book proposal see rewards  updates,Mixed Media,the United States,Donnell Alexander & Nicole Smith,2500.0,"Joshua Tree, CA",Four Weeks in the Desert: A Joint Residency @ Joshua Tree,3408.0,four weeks in the desert a joint residency joshua,True,True,successful,https://www.kickstarter.com/projects/1142953617/four-weeks-in-the-desert-a-joint-residency-joshua?ref=discovery_category_newest,3408.0,4,21,21
145,after the fall of humans vampires and werewolves come out of hiding but clash when their utopian dream becomes a dystopian nightmare,Comic Books,the United States,John J. Perez,2000.0,"Fullerton, CA",Social Fiends #1,4049.0,social fiends 1 0,True,True,successful,https://www.kickstarter.com/projects/johnjperez/social-fiends-1-0?ref=discovery_category_newest,4049.0,65,30,30
